,stop_code,stop_name,stop_lat,stop_lon,geometry
0,103021,Mission Rec Exchange Bay A,49.83712,-119.48059,POINT (-119.48059 49.83712)
1,103079,Orchard Park Exchange Bay G,49.88008,-119.44231,POINT (-119.44231 49.88008)
2,103022,Mission Rec Exchange Bay B,49.83693,-119.48062,POINT (-119.48062 49.83693)
3,102859,Queensway Exchange Bay E,49.88726,-119.49432,POINT (-119.49432 49.88726)
4,103077,Orchard Park Exchange Bay H,49.87962,-119.44228,POINT (-119.44228 49.87962)
5,103072,Orchard Park Exchange Bay D,49.88065,-119.44234,POINT (-119.44234 49.88065)
6,103193,Rutland Exchange Bay A,49.89064,-119.39239,POINT (-119.39239 49.89064)
7,103363,Rutland Rd S at Gray Rd,49.88848,-119.38698,POINT (-119.38698 49.88848)
8,103023,Mission Rec Exchange Bay C,49.8366,-119.48062,POINT (-119.48062 49.8366)
9,102861,Queensway Exchange Bay C,49.88726,-119.49483,POINT (-119.49483 49.88726)
10,990000,Kelowna Transit Centre,49.88611,-119.44785,POINT (-119.44785 49.88611)
11,103069,Orchard Park Exchange Bay A,49.88025,-119.44247,POINT (-119.44247 49.88025)
12,103430,McCurdy Rd E at Craig Rd,49.90185,-119.37751,POINT (-119.37751 49.90185)
13,140005,Westbank Exchange Bay B,49.82934,-119.63103,POINT (-119.63103 49.82934)
14,102855,Queensway Exchange Bay I,49.88738,-119.49449,POINT (-119.49449 49.88738)
15,102856,Queensway Exchange Bay H,49.88739,-119.49419,POINT (-119.49419 49.88739)
16,103327,Fitzpatrick Rd at Findlay Rd,49.90721,-119.39684,POINT (-119.39684 49.90721)
17,140103,UBCO Exchange Bay D,49.93935,-119.39373,POINT (-119.39373 49.93935)
18,140101,UBCO Exchange Bay B,49.93943,-119.39406,POINT (-119.39406 49.93943)
19,103030,Okanagan College Exchange Bay B,49.86105,-119.47988,POINT (-119.47988 49.86105)
20,140098,UBCO Exchange,49.93991,-119.39456,POINT (-119.39456 49.93991)
21,102860,Queensway Exchange Bay D,49.88726,-119.4946,POINT (-119.4946 49.88726)
22,102854,Queensway Exchange Bay J,49.88738,-119.49474,POINT (-119.49474 49.88738)
23,140006,Westbank Exchange Bay C,49.82876,-119.63088,POINT (-119.63088 49.82876)
24,102853,Queensway Exchange Bay B,49.88742,-119.4959,POINT (-119.4959 49.88742)
25,102862,Queensway Exchange Bay A,49.88742,-119.49615,POINT (-119.49615 49.88742)
26,140102,UBCO Exchange Bay C,49.93938,-119.39387,POINT (-119.39387 49.93938)
27,140010,Boucherie Mountain Exchange Bay D,49.86154,-119.58522,POINT (-119.58522 49.86154)
28,103472,Main St at Grant Cres,50.0273,-119.40354,POINT (-119.40354 50.0273)
29,140099,UBCO Exchange Bay A,49.93929,-119.39492,POINT (-119.39492 49.93929)
30,140011,Boucherie Mountain Exchange Bay E,49.86139,-119.58522,POINT (-119.58522 49.86139)
31,103016,South Pandosy Exchange Bay A,49.8604,-119.49115,POINT (-119.49115 49.8604)
32,140081,Shoreline Dr at Stillwater Way,50.06856,-119.42013,POINT (-119.42013 50.06856)
33,103070,Orchard Park Exchange Bay B,49.88041,-119.44248,POINT (-119.44248 49.88041)
34,103061,Harvey Ave at Cooper Stn - Orchard Park,49.88202,-119.44467,POINT (-119.44467 49.88202)
35,140004,Westbank Exchange Bay A,49.82865,-119.63102,POINT (-119.63102 49.82865)
36,103054,K.L.O. Rd at St Amand Rd,49.86108,-119.4663,POINT (-119.4663 49.86108)
37,140104,UBCO Exchange Bay E,49.93999,-119.39437,POINT (-119.39437 49.93999)
38,140009,Boucherie Mountain Exchange Bay C,49.86198,-119.58509,POINT (-119.58509 49.86198)
39,103067,Harvey Ave at Cooper Stn - Orchard Park,49.88176,-119.44216,POINT (-119.44216 49.88176)
40,103075,Orchard Park Exchange Bay F,49.88037,-119.44234,POINT (-119.44234 49.88037)
41,103071,Orchard Park Exchange Bay C,49.88056,-119.44248,POINT (-119.44248 49.88056)
42,103378,Hwy 33 E at Sadler Rd,49.88894,-119.38603,POINT (-119.38603 49.88894)
43,140148,Rutland Exchange Bay B,49.89065,-119.39187,POINT (-119.39187 49.89065)
44,140149,Rutland Exchange Bay C,49.89065,-119.39082,POINT (-119.39082 49.89065)
45,140100,UBCO Exchange,49.93948,-119.39427,POINT (-119.39427 49.93948)
46,102857,Queensway Exchange Bay G,49.88736,-119.49393,POINT (-119.49393 49.88736)
47,140151,Rutland Exchange Bay E,49.89056,-119.3918,POINT (-119.3918 49.89056)
48,140165,Boucherie Mountain Exchange Bay F,49.86222,-119.58388,POINT (-119.58388 49.86222)
49,140214,Westbank Exchange Bay E,49.82962,-119.63043,POINT (-119.63043 49.82962)
50,103041,Glenmore Rd at Summit Dr,49.90187,-119.45352,POINT (-119.45352 49.90187)
51,103028,Okanagan College Exchange Bay A,49.86127,-119.47932,POINT (-119.47932 49.86127)
52,140023,Gordon Dr at Laurier Ave,49.88237,-119.47716,POINT (-119.47716 49.88237)
53,102868,Water St at Leon Ave,49.88467,-119.49665,POINT (-119.49665 49.88467)
54,102881,Pandosy St at Buckland Ave,49.88166,-119.4951,POINT (-119.4951 49.88166)
55,102896,Pandosy St at Sutherland Ave,49.87905,-119.49294,POINT (-119.49294 49.87905)
56,102914,Pandosy St at Cadder Ave,49.87589,-119.4913,POINT (-119.4913 49.87589)
57,102928,Kelowna General Hospital Bay A,49.87391,-119.49134,POINT (-119.49134 49.87391)
58,102952,Pandosy St at Morrison Ave,49.86934,-119.49134,POINT (-119.49134 49.86934)
59,102961,Pandosy St at Patterson Ave,49.86803,-119.49133,POINT (-119.49133 49.86803)
60,102976,Pandosy St at Raymer Ave,49.86571,-119.49129,POINT (-119.49129 49.86571)
61,102982,Pandosy St at Groves Ave,49.86339,-119.49129,POINT (-119.49129 49.86339)
62,140244,K.L.O. Rd at Richter St,49.86196,-119.48878,POINT (-119.48878 49.86196)
63,103020,K.L.O. Rd at Casorso Rd,49.86093,-119.48492,POINT (-119.48492 49.86093)
64,102999,Lakeshore Rd at Cedar Ave,49.86167,-119.49131,POINT (-119.49131 49.86167)
65,103025,South Pandosy Exchange Bay B,49.86026,-119.49128,POINT (-119.49128 49.86026)
66,103062,Lakeshore Rd at Richter St,49.85481,-119.49002,POINT (-119.49002 49.85481)
67,103093,Lakeshore Rd at Bechard Rd,49.85151,-119.48697,POINT (-119.48697 49.85151)
68,103119,Lakeshore Rd at Barrera Rd,49.84868,-119.48634,POINT (-119.48634 49.84868)
69,103139,Lakeshore Rd at Cook Rd,49.84517,-119.48784,POINT (-119.48784 49.84517)
70,103152,Lakeshore Rd at Truswell Rd,49.84381,-119.48795,POINT (-119.48795 49.84381)
71,103185,Lakeshore Rd at Bluebird Rd,49.84032,-119.48865,POINT (-119.48865 49.84032)
72,103342,4100 Blk Lakeshore Rd,49.83785,-119.48796,POINT (-119.48796 49.83785)
73,103801,Lequime Rd at Gordon Dr,49.8356,-119.48437,POINT (-119.48437 49.8356)
74,103800,Lequime Rd at Gordon Dr,49.83559,-119.48483,POINT (-119.48483 49.83559)
75,103214,Lakeshore Rd at Lequime Rd,49.83651,-119.48721,POINT (-119.48721 49.83651)
76,103188,Lakeshore Rd at Lexington Dr,49.84046,-119.48847,POINT (-119.48847 49.84046)
77,103151,Lakeshore Rd at Truswell Rd,49.84396,-119.48769,POINT (-119.48769 49.84396)
78,103133,Lakeshore Rd at Cook Rd,49.84624,-119.48736,POINT (-119.48736 49.84624)
79,103113,Lakeshore Rd at Barrera Rd,49.84894,-119.48617,POINT (-119.48617 49.84894)
80,103091,Lakeshore Rd at Bechard Rd,49.85151,-119.48683,POINT (-119.48683 49.85151)
81,140243,Lakeshore Rd at Richter St,49.85482,-119.48989,POINT (-119.48989 49.85482)
82,103044,Lakeshore Rd at Lanfranco Rd,49.85714,-119.49113,POINT (-119.49113 49.85714)
83,102995,Pandosy St at K.L.O. Rd,49.86229,-119.49117,POINT (-119.49117 49.86229)
84,102984,Pandosy St at Groves Ave,49.86394,-119.49115,POINT (-119.49115 49.86394)
85,140053,Pandosy St at Osprey Ave,49.86579,-119.49115,POINT (-119.49115 49.86579)
86,102956,Pandosy St at Patterson Ave,49.8686,-119.49115,POINT (-119.49115 49.8686)
87,102930,Kelowna General Hospital Bay C,49.87353,-119.49118,POINT (-119.49118 49.87353)
88,102910,Pandosy St at Cadder Ave,49.87673,-119.49122,POINT (-119.49122 49.87673)
89,102892,Pandosy St at Sutherland Ave,49.8797,-119.49357,POINT (-119.49357 49.8797)
90,102883,Pandosy St at Buckland Ave,49.88135,-119.49494,POINT (-119.49494 49.88135)
91,102869,Water St at Leon Ave,49.8842,-119.49635,POINT (-119.49635 49.8842)
92,102865,Water St at Doyle Ave,49.88923,-119.49651,POINT (-119.49651 49.88923)
93,102870,Water St at Cawston Ave,49.89209,-119.49652,POINT (-119.49652 49.89209)
94,140233,Ellis St at Clement Ave,49.89404,-119.49347,POINT (-119.49347 49.89404)
95,102888,Ellis St at Industrial Ave,49.89581,-119.49349,POINT (-119.49349 49.89581)
96,102901,Ellis St at Recreation Ave,49.89799,-119.49346,POINT (-119.49346 49.89799)
97,102911,Ellis St at Roanoke Ave,49.89957,-119.49347,POINT (-119.49347 49.89957)
98,102919,Ellis St at Okanagan Blvd,49.90105,-119.49342,POINT (-119.49342 49.90105)
99,102924,Ellis St at Oxford Ave,49.90187,-119.49319,POINT (-119.49319 49.90187)
100,102932,Cambridge Ave at Ellis St,49.9035,-119.4924,POINT (-119.4924 49.9035)
101,102934,Cambridge Ave at Kingsway,49.90348,-119.49063,POINT (-119.49063 49.90348)
102,102935,Richter St at Cambridge Ave,49.90303,-119.48852,POINT (-119.48852 49.90303)
103,102922,Richter St at Okanagan Blvd,49.90119,-119.48853,POINT (-119.48853 49.90119)
104,102913,Richter St at Bay Ave,49.89928,-119.48853,POINT (-119.48853 49.89928)
105,102895,Richter St at Gaston Ave,49.89568,-119.48854,POINT (-119.48854 49.89568)
106,102885,Richter St at Clement Ave,49.89321,-119.48854,POINT (-119.48854 49.89321)
107,102879,Richter St at Wilson Ave,49.89102,-119.48855,POINT (-119.48855 49.89102)
108,102875,Richter St at Lawrence Ave,49.88563,-119.48856,POINT (-119.48856 49.88563)
109,103076,Enterprise Way at Cooper Rd,49.88322,-119.44167,POINT (-119.44167 49.88322)
110,103102,Dilworth Dr at Enterprise Way,49.88451,-119.43764,POINT (-119.43764 49.88451)
111,103099,Dilworth Dr at Leckie Rd,49.887,-119.43767,POINT (-119.43767 49.887)
112,103123,Dilworth Dr at Omineca Pl,49.89152,-119.43264,POINT (-119.43264 49.89152)
113,103147,Dilworth Dr at Cascade Pl,49.89277,-119.42812,POINT (-119.42812 49.89277)
114,103172,1000 Blk Dilworth Dr,49.89653,-119.426,POINT (-119.426 49.89653)
115,103170,Summit Dr at Dilworth Dr,49.8988,-119.4268,POINT (-119.4268 49.8988)
116,103143,Summit Dr at Purcell Dr,49.89963,-119.43066,POINT (-119.43066 49.89963)
117,103129,Summit Dr at Lillooet Cres E,49.89936,-119.43308,POINT (-119.43308 49.89936)
118,103111,Summit Dr at Skeena Dr,49.8986,-119.43643,POINT (-119.43643 49.8986)
119,103089,Summit Dr at Lillooet Cres W,49.89569,-119.43997,POINT (-119.43997 49.89569)
120,103083,Summit Dr at Denali Dr,49.89841,-119.44231,POINT (-119.44231 49.89841)
121,103052,Summit Dr at Valley Rd,49.9012,-119.45024,POINT (-119.45024 49.9012)
122,103051,Glenmore Rd at Glenmeadows Rd,49.904,-119.45297,POINT (-119.45297 49.904)
123,103090,Yates Rd at Glenmore Rd,49.90895,-119.44894,POINT (-119.44894 49.90895)
124,103098,Yates Rd at Valley Rd,49.90866,-119.44724,POINT (-119.44724 49.90866)
125,103053,Summit Dr at Valley Rd,49.90111,-119.45021,POINT (-119.45021 49.90111)
126,103082,Summit Dr at Denali Dr,49.89883,-119.44257,POINT (-119.44257 49.89883)
127,103095,Summit Dr at Chilcotin Cres,49.89592,-119.43912,POINT (-119.43912 49.89592)
128,103117,Summit Dr at Skeena Dr,49.89885,-119.43561,POINT (-119.43561 49.89885)
129,103128,Summit Dr at Lillooet Cres,49.89927,-119.43362,POINT (-119.43362 49.89927)
130,103148,Summit Dr at Nahanni Pl,49.89991,-119.4301,POINT (-119.4301 49.89991)
131,103168,Summit Dr at Dilworth Dr,49.89871,-119.4268,POINT (-119.4268 49.89871)
132,103166,1000 Blk Dilworth Dr,49.89692,-119.42629,POINT (-119.42629 49.89692)
133,103145,Dilworth Dr at Cascade Pl,49.89286,-119.42815,POINT (-119.42815 49.89286)
134,103118,Dilworth Dr at Omineca Pl,49.8912,-119.43322,POINT (-119.43322 49.8912)
135,103096,Dilworth Dr at Leckie Pl,49.88699,-119.43781,POINT (-119.43781 49.88699)
136,103101,Dilworth Dr at Enterprise Way,49.88438,-119.43778,POINT (-119.43778 49.88438)
137,103092,Enterprise Way at Dilworth Dr,49.88331,-119.43862,POINT (-119.43862 49.88331)
138,140047,Cadder Ave at Pandosy St,49.87632,-119.49074,POINT (-119.49074 49.87632)
139,140043,Cadder Ave at Richter St,49.87633,-119.48765,POINT (-119.48765 49.87633)
140,102929,Springfield Rd at Ethel St,49.87645,-119.48061,POINT (-119.48061 49.87645)
141,102941,Springfield Rd at Gordon Dr,49.87679,-119.47658,POINT (-119.47658 49.87679)
142,102954,Springfield Rd at Wilkinson St,49.8769,-119.47106,POINT (-119.47106 49.8769)
143,102979,Springfield Rd at Burtch Rd,49.87673,-119.46501,POINT (-119.46501 49.87673)
144,102990,Springfield Rd at Dayton St,49.87672,-119.46062,POINT (-119.46062 49.87672)
145,103004,Springfield Rd at Kirschner Rd,49.87677,-119.45797,POINT (-119.45797 49.87677)
146,103033,Springfield Rd at Spall Rd,49.87716,-119.45386,POINT (-119.45386 49.87716)
147,103056,Springfield Rd at Barlee Rd,49.87716,-119.44781,POINT (-119.44781 49.87716)
148,103121,Baron Rd at Underhill St,49.87958,-119.43414,POINT (-119.43414 49.87958)
149,103144,Baron Rd at Leckie Rd,49.88246,-119.42857,POINT (-119.42857 49.88246)
150,103169,1900 Blk Baron Rd,49.8837,-119.42518,POINT (-119.42518 49.8837)
151,103186,Baron Rd at Spedding Crt,49.88635,-119.42179,POINT (-119.42179 49.88635)
152,103204,Ziprick Rd at Terai Rd,49.88805,-119.4175,POINT (-119.4175 49.88805)
153,103222,Hwy 33 W at Taylor Rd,49.88903,-119.41316,POINT (-119.41316 49.88903)
154,103245,Hwy 33 W at Gerstmar Rd,49.88904,-119.40886,POINT (-119.40886 49.88904)
155,103264,Hwy 33 W at Davie Rd,49.88903,-119.40539,POINT (-119.40539 49.88903)
156,103278,Hwy 33 W at Barber Rd,49.88902,-119.4018,POINT (-119.4018 49.88902)
157,103296,Hwy 33 W at Hollywood Rd S,49.88896,-119.39876,POINT (-119.39876 49.88896)
158,103312,Hwy 33 W at Aurora Cres,49.88894,-119.39593,POINT (-119.39593 49.88894)
159,140152,Dougall Rd at Hwy 33 W,49.88942,-119.39279,POINT (-119.39279 49.88942)
160,140150,Rutland Exchange Bay D,49.89055,-119.39235,POINT (-119.39235 49.89055)
161,140164,Shepherd Rd at Roxby Rd,49.89054,-119.38836,POINT (-119.38836 49.89054)
162,103373,Rutland Rd N at Mugford Rd,49.89296,-119.3868,POINT (-119.3868 49.89296)
163,103376,Rutland Rd N at Briarwood Rd,49.89433,-119.38683,POINT (-119.38683 49.89433)
164,140216,Rutland Rd N at Bach Rd,49.89656,-119.3868,POINT (-119.3868 49.89656)
165,103384,Rutland Rd N at McCurdy Rd E,49.90151,-119.38674,POINT (-119.38674 49.90151)
166,102863,Rutland Rd N at Sumac Rd E,49.90388,-119.38677,POINT (-119.38677 49.90388)
167,102998,Rutland Rd N at Klassen Rd,49.90721,-119.38669,POINT (-119.38669 49.90721)
168,140246,Rutland Rd N at Rains Rd,49.91049,-119.38661,POINT (-119.38661 49.91049)
169,140112,Rutland Rd N at Commercial Dr,49.91558,-119.3859,POINT (-119.3859 49.91558)
170,140109,Acland Rd at Old Vernon Rd,49.91886,-119.38392,POINT (-119.38392 49.91886)
171,140108,Acland Rd at Penno Rd,49.92159,-119.38393,POINT (-119.38393 49.92159)
172,140106,Edwards Rd at Hwy 97,49.92447,-119.3858,POINT (-119.3858 49.92447)
173,102877,Bernard Ave at Richter St,49.88628,-119.48818,POINT (-119.48818 49.88628)
174,102893,Bernard Ave at Ethel St,49.88627,-119.48235,POINT (-119.48235 49.88627)
175,102902,Bernard Ave at Graham St,49.88631,-119.47974,POINT (-119.47974 49.88631)
176,102915,Bernard Ave at Gordon Dr,49.88625,-119.47605,POINT (-119.47605 49.88625)
177,102923,Bernard Ave at D'Anjou St,49.88631,-119.47413,POINT (-119.47413 49.88631)
178,102936,Bernard Ave at Richmond St,49.88628,-119.47099,POINT (-119.47099 49.88628)
179,140056,Bernard Ave at Elm St,49.88626,-119.4658,POINT (-119.4658 49.88626)
180,102974,Bernard Ave at Burtch Rd,49.88654,-119.46173,POINT (-119.46173 49.88654)
181,102728,Spall Rd at Bernard Ave,49.88798,-119.45463,POINT (-119.45463 49.88798)
182,103009,Enterprise Way at Spall Rd,49.88407,-119.45354,POINT (-119.45354 49.88407)
183,103036,Enterprise Way at Enterprise Crt,49.88316,-119.45031,POINT (-119.45031 49.88316)
184,103050,Enterprise Way at Hardy St,49.88325,-119.44694,POINT (-119.44694 49.88325)
185,103058,Enterprise Way at Cooper Rd,49.88324,-119.44458,POINT (-119.44458 49.88324)
186,103073,Orchard Park Exchange Bay E,49.8805,-119.44234,POINT (-119.44234 49.8805)
187,103105,Enterprise Way at Dilworth Dr,49.88322,-119.43689,POINT (-119.43689 49.88322)
188,103122,Enterprise Way at Leckie Rd,49.88404,-119.43275,POINT (-119.43275 49.88404)
189,103127,Enterprise Way at Hunter Rd,49.88592,-119.43166,POINT (-119.43166 49.88592)
190,140239,Enterprise Way at Banks Rd,49.88925,-119.42682,POINT (-119.42682 49.88925)
191,103002,Hwy 33 at Enterprise Way,49.8907,-119.42352,POINT (-119.42352 49.8907)
192,103354,Leathead Rd at Ford Rd,49.8956,-119.38807,POINT (-119.38807 49.8956)
193,103344,Leathead Rd at Pinetree Rd,49.89539,-119.39024,POINT (-119.39024 49.89539)
194,103322,Leathead Rd at Tartan Rd,49.89539,-119.39396,POINT (-119.39396 49.89539)
195,103287,Leathead Rd at Franklyn Rd,49.89543,-119.40033,POINT (-119.40033 49.89543)
196,103288,Franklyn Rd at Pearson Rd,49.89809,-119.40092,POINT (-119.40092 49.89809)
197,103292,Franklyn Rd at McCurdy Rd,49.90087,-119.40091,POINT (-119.40091 49.90087)
198,103283,McCurdy Rd at Mayfair Rd,49.90129,-119.40309,POINT (-119.40309 49.90129)
199,103081,McCurdy Rd at Alsgard St,49.90125,-119.40612,POINT (-119.40612 49.90125)
200,103300,Finns Rd at Fitzpatrick Rd,49.90654,-119.40249,POINT (-119.40249 49.90654)
201,103343,Fitzpatrick Rd at Chichester Crt,49.9072,-119.39401,POINT (-119.39401 49.9072)
202,103360,Fitzpatrick Rd at Stafford Rd,49.9072,-119.39121,POINT (-119.39121 49.9072)
203,103387,Fitzpatrick Rd at Aldon Rd,49.90719,-119.38815,POINT (-119.38815 49.90719)
204,103385,Rutland Rd N at Sumac Rd E,49.90334,-119.38691,POINT (-119.38691 49.90334)
205,103382,Rutland Rd N at McCurdy Rd,49.90065,-119.38688,POINT (-119.38688 49.90065)
206,103380,Rutland Rd N at Hartman Rd,49.89945,-119.38689,POINT (-119.38689 49.89945)
207,103377,Rutland Rd N at Leathead Rd,49.89668,-119.38696,POINT (-119.38696 49.89668)
208,103365,Rutland Rd N at Shepherd Rd,49.8909,-119.38698,POINT (-119.38698 49.8909)
209,103321,Hwy 33 W at Dougall Rd N,49.88912,-119.39428,POINT (-119.39428 49.88912)
210,103297,Hwy 33 W at Hollywood Rd N,49.88914,-119.39897,POINT (-119.39897 49.88914)
211,103274,Hwy 33 W at Franklyn Rd,49.88911,-119.40301,POINT (-119.40301 49.88911)
212,103260,Hwy 33 W at Bryden Rd,49.88912,-119.40635,POINT (-119.40635 49.88912)
213,103240,Hwy 33 W at Kneller Rd,49.88913,-119.41001,POINT (-119.41001 49.88913)
214,103221,Hwy 33 W at Nickel Rd,49.88912,-119.4134,POINT (-119.4134 49.88912)
215,103165,Enterprise Way at Powick Rd,49.89028,-119.42541,POINT (-119.42541 49.89028)
216,103141,Enterprise Way at Banks Rd,49.88868,-119.42863,POINT (-119.42863 49.88868)
217,103126,Enterprise Way at Leckie Rd,49.88561,-119.43186,POINT (-119.43186 49.88561)
218,103060,Enterprise Way at Cooper Rd,49.88333,-119.44438,POINT (-119.44438 49.88333)
219,103046,Enterprise Way at Hardy St,49.88332,-119.44811,POINT (-119.44811 49.88332)
220,103015,Enterprise Way at Spall Rd,49.88415,-119.4529,POINT (-119.4529 49.88415)
221,102991,Bernard Ave at Dilworth Cres,49.8884,-119.45621,POINT (-119.45621 49.8884)
222,102975,Bernard Ave at Cherry Cres W,49.887,-119.46121,POINT (-119.46121 49.887)
223,102964,Bernard Ave at Noble Crt,49.88634,-119.46366,POINT (-119.46366 49.88634)
224,102953,Bernard Ave at Highland Dr S,49.88635,-119.46602,POINT (-119.46602 49.88635)
225,102933,Bernard Ave at Richmond St,49.88637,-119.47123,POINT (-119.47123 49.88637)
226,102921,Bernard Ave at D'Anjou St,49.88636,-119.47432,POINT (-119.47432 49.88636)
227,102909,Bernard Ave at Gordon Dr,49.88643,-119.478,POINT (-119.478 49.88643)
228,102900,Bernard Ave at Graham St,49.88638,-119.48019,POINT (-119.48019 49.88638)
229,102889,Bernard Ave at Ethel St,49.88636,-119.48312,POINT (-119.48312 49.88636)
230,102874,Bernard Ave at Bertram St,49.88637,-119.48987,POINT (-119.48987 49.88637)
231,103416,McCurdy Rd E at Friesen Rd,49.90163,-119.38037,POINT (-119.38037 49.90163)
232,103396,McCurdy Rd E at Keyes Rd,49.90123,-119.38454,POINT (-119.38454 49.90123)
233,102886,Richter St at DeHart Ave,49.88192,-119.48865,POINT (-119.48865 49.88192)
234,102899,Sutherland Ave at Richter St,49.87981,-119.48813,POINT (-119.48813 49.87981)
235,102912,Sutherland Ave at Ethel St,49.87979,-119.48227,POINT (-119.48227 49.87979)
236,102920,Sutherland Ave at Lequime St,49.87978,-119.47865,POINT (-119.47865 49.87978)
237,102931,Sutherland Ave at Gordon Dr,49.88017,-119.47525,POINT (-119.47525 49.88017)
238,102938,Sutherland Ave at Capri St,49.88017,-119.47325,POINT (-119.47325 49.88017)
239,102945,Sutherland Ave at Pacific Crt,49.88017,-119.4713,POINT (-119.4713 49.88017)
